4.0111e+05
NaN
2.7561e+05
2.3709e+05
4.864e+05
2.2645e+05
2.9622e+05
3.4837e+05
1.8771e+05
1.1789e+05
3.4398e+05
2.625e+05
4.3971e+05
4.0737e+05
2.2118e+05
1.9447e+05
2.9096e+05
2.0784e+05
3.0833e+05
2.0794e+05
3.4332e+05
2.7805e+05
2.7897e+05
2.2865e+05
1.7087e+05
80736
71976
1.0095e+05
1.1409e+05
1.3045e+05
1.3368e+05
83347
1.0258e+05
1.3306e+05
82055
1.3784e+05
1.1148e+05
1.1734e+05
1.3931e+05
1.3248e+05
2.122e+05
1.0817e+05
1.552e+05
49477
59275
1.1187e+05
90916
1.4505e+05
1.1423e+05
1.4916e+05
1.5563e+05
99568
97842
1.0621e+05
80840
2.1214e+05
1.7567e+05
2.5197e+05
1.6813e+05
3.022e+05
1.8866e+05
2.1263e+05
1.5794e+05
2.362e+05
1.4532e+05
68559
1.4476e+05
1.3258e+05
91704
92650
1.2249e+05
1.5544e+05
1.4163e+05
2.1356e+05
1.5967e+05
2.0643e+05
2.2644e+05
2.3652e+05
2.3908e+05
50896
2.4505e+05
3.0545e+05
2.3788e+05
1.304e+05
1.7536e+05
NaN
2.0035e+05
2.2654e+05
1.1636e+05
1.2826e+05
1.0116e+05
49094
21974
34534
61807
33655
95412
29889
39790
41827
47497
56421
65178
76945
78366
55373
41157
53733
47740
53882
66486
61772
49416
71070
69232
53181
83027
88676
1.6501e+05
1.732e+05
2.425e+05
2.4036e+05
1.7667e+05
1.9683e+05
1.4779e+05
1.6765e+05
1.4178e+05
1.0667e+05
94327
37845
48578
39688
63096
95445
67365
1.331e+05
1.0608e+05
44254
1.352e+05
1.1431e+05
1.1809e+05
57257
1.1663e+05
1.2917e+05
1.1573e+05
94768
1.0196e+05
1.0141e+05
47764
29439
63919
74975
52602
42203
44994
37234
53975
89778
38470
35895
1.3764e+05
72592
77594
52940
78783
45362
37752
1.6488e+05
1.5156e+05
83749
61392
1.3239e+05
1.6531e+05
1.6018e+05
1.1003e+05
40888
1.571e+05
97179
