-77.061,38.906
-77.074,38.909
-77.07,38.906
-77.076,38.918
-77.066,38.924
-77.052,38.926
-77.06,38.928
-77.066,38.936
-77.077,38.93
-77.078,38.924
-77.091,38.924
-77.087,38.911
-77.1,38.938
-77.107,38.928
-77.088,38.949
-77.079,38.938
-77.078,38.957
-77.071,38.946
-77.054,38.954
-77.056,38.941
-77.071,38.965
-77.063,38.961
-77.054,38.974
-77.038,38.984
-77.016,38.972
-77.04,38.967
-77.03,38.967
-77.024,38.965
-77.016,38.964
-77.036,38.959
-77.031,38.952
-77.024,38.956
-77.014,38.956
-77.023,38.949
-77.014,38.949
-77.016,38.943
-77.011,38.934
-77.022,38.942
-77.032,38.945
-77.03,38.939
-77.042,38.945
-77.042,38.934
-77.042,38.93
-77.035,38.935
-77.035,38.929
-77.03,38.934
-77.03,38.929
-77.025,38.931
-77.021,38.932
-77.011,38.92
-77.011,38.914
-77.018,38.922
-77.024,38.922
-77.03,38.924
-77.034,38.923
-77.039,38.922
-77.044,38.925
-77.047,38.921
-77.044,38.918
-77.052,38.916
-77.039,38.916
-77.043,38.913
-77.034,38.917
-77.028,38.917
-77.013,38.91
-77.014,38.904
-77.014,38.901
-77.02,38.912
-77.019,38.906
-77.024,38.911
-77.024,38.906
-77.03,38.912
-77.029,38.907
-77.034,38.91
-77.039,38.911
-77.049,38.908
-77.054,38.9
-77.025,38.898
-77.015,38.896
-77.035,38.88
-77.012,38.868
-77.003,38.884
-76.998,38.888
-76.99,38.888
-76.98,38.888
-76.982,38.883
-76.971,38.888
-76.987,38.884
-76.996,38.881
-76.987,38.877
-77.001,38.875
-77.023,38.841
-76.985,38.841
-76.997,38.865
-76.974,38.848
-76.982,38.85
-76.99,38.856
-76.985,38.857
-76.971,38.853
-76.974,38.845
-76.969,38.857
-76.987,38.864
-76.979,38.861
-76.98,38.871
-76.958,38.859
-76.964,38.866
-76.975,38.866
-76.948,38.886
-76.935,38.878
-76.962,38.886
-76.968,38.877
-76.942,38.896
-76.931,38.895
-76.933,38.906
-76.921,38.899
-76.919,38.893
-76.932,38.902
-76.98,38.897
-76.974,38.896
-76.987,38.896
-76.983,38.892
-76.993,38.893
-77.001,38.892
-77.001,38.897
-76.997,38.896
-76.991,38.899
-76.991,38.902
-77.006,38.914
-77.001,38.915
-76.987,38.904
-76.991,38.91
-76.981,38.91
-76.978,38.904
-76.975,38.901
-76.954,38.923
-76.989,38.919
-76.999,38.929
-77.005,38.922
-76.999,38.923
-76.986,38.931
-76.991,38.925
-76.974,38.937
-77.003,38.942
-76.985,38.943
-76.993,38.941
-77.005,38.962
-76.998,38.958
-76.999,38.954
-76.995,38.949
-76.944,38.91
-76.953,38.901
-76.948,38.892
-76.958,38.893
-76.99,38.834
-76.996,38.834
-76.996,38.831
-77.004,38.836
-76.998,38.84
-77.012,38.829
-77.005,38.827
-76.999,38.827
-76.955,38.875
-76.944,38.872
-76.921,38.888
-76.931,38.885
-76.925,38.884
-76.936,38.888
-76.939,38.883
-77.032,38.903
-77.024,38.882
-77.027,38.976
-77,38.849
-77.013,38.882
-77.003,38.903
-77.042,38.904
-77.045,38.897
-77.025,38.812
-77.018,38.869
-76.966,38.916
