73
41
57
80
64
83
79
73
62
80
57
62
46
71
65
71
67
77
79
78
67
64
64
63
75
69
61
59
60
61
67
68
66
60
60
69
48
67
68
72
66
75
75
75
75
82
68
77
67
79
77
46
52
77
74
76
82
84
84
73
87
80
82
84
72
57
73
75
73
75
82
86
79
88
83
72
64
78
73
43
81
72
78
69
75
1.3
81
83
52
82
79
38
34
48
48
50
54
30
49
34
43
42
54
52
59
53
44
43
39
46
54
48
45
48
48
60
54
59
76
74
81
74
80
77
76
82
72
62
55
40
50
55
59
46
51
64
68
43
58
63
55
52
56
54
57
51
58
50
38
46
45
55
42
42
42
41
48
49
52
41
55
52
61
53
49
52
43
75
73
57
41
71
79
74
40
40
74
47
