3.3
66
21
17
10
7.5
2.2
5.9
12
13
12
16
9.9
2.3
4.8
27
4.8
3.6
4.6
11
7.9
7.5
3.4
4.1
5
18
20
11
9.7
9.9
13
8.5
14
8.5
21
9
23
8.8
19
12
3.4
17
10
20
24
7.3
24
12
14
7.4
12
19
23
14
16
9.4
9.8
3.6
4.3
6.3
4.3
7.5
10
14
15
24
14
10
23
18
16
9.3
12
8.5
9.4
19
25
15
17
45
12
3.5
4.9
10
9.3
59
4
4.6
36
12
3.6
37
63
41
37
44
24
53
31
49
46
43
21
27
26
31
42
35
30
28
23
32
30
15
27
27
22
19
6.3
5.8
2.3
7.2
4.3
4.9
12
7.4
11
26
21
52
27
27
26
19
30
20
12
36
8
9.2
11
18
5.7
8.2
10
15
11
3.7
43
43
14
12
36
44
45
49
34
25
41
35
9.2
14
20
35
25
25
35
15
6
21
29
17
15
20
50
47
6.3
18
